NIVEL_DETALLE,SECTOR_NOMBRE,PLIEGO,EJECUTORA,TIPO_ACT_PROY_NOMBRE,GENERICA,FUENTE_FINANCIAMIENTO,RUBRO,RUBRO_NOMBRE,FINALIDAD,PRODUCTO_PROYECTO,PROGRAMA_PPTO,SEC_FUNC,CLASIFICADOR,ANO_EJE,MES_EJE,MES,FECHA,pia,pim,certificado,comp_anual,comprometido,devengado,girado,FECHA_ACTUALIZACION_ARCHIVO
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.1.1.13.1.1.CONTRATO ADMINISTRATIVO DE SERVICIOS - INDETERMINADO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,72251.56,72251.56,72251.56,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,20,2.2.1.1.1.2.SISTEMA NACIONAL DE PENSIONES DL. 19990,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,1952456.67,1952456.67,1952456.67,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,22,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,14345.8,14345.8,14345.8,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,41,2.2.1.1.1.2.SISTEMA NACIONAL DE PENSIONES DL. 19990,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,1905139.05,1905139.05,1905139.05,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.3.2.7.13.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS JURÍDICAS,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,0.0,35200.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041434,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,44,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,0.0,34800.0,34800.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080230,,9001. ACCIONES CENTRALES,2,2.1.4.1.1.7.VACACIONES TRUNCAS PERSONAL CAS,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,48.97,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080226,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,16,2.3.2.2.1.1.SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,0.0,70484.8,72057.7,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,20,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,18937.89,18937.89,18937.89,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,22,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,4342.09,4342.09,4342.09,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,36,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,4394.15,4394.15,4394.15,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001179,,9001. ACCIONES CENTRALES,1,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,6,Jun,2026-06-01,0.0,0.0,955.5,955.5,955.5,955.5,955.5,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.3.1.1.1.1.ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,6009.6,6009.6,6009.6,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.1.1.9.1.2.AGUINALDOS,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,22748.74,22748.74,22748.74,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080230,,9001. ACCIONES CENTRALES,2,2.2.2.1.3.3.SEGURO MEDICO,2026,6,Jun,2026-06-01,0.0,0.0,-1000.0,-1000.0,1536.63,1536.63,1536.63,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0263615,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,51,2.1.1.9.1.2.AGUINALDOS,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,1929.26,1929.26,1929.26,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,158062.15,158062.15,158062.15,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,6,Jun,2026-06-01,0.0,0.0,19660.95,19454.95,15718.97,4773.86,4773.86,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080224,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,12,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,32564.36,32564.36,32564.36,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.1.1.13.1.2.CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO,2026,6,Jun,2026-06-01,0.0,0.0,-53186.0,-53186.0,20956.76,20956.76,20956.76,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041444,,9001. ACCIONES CENTRALES,11,2.2.2.1.3.3.SEGURO MEDICO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,351.43,351.43,351.43,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.2.2.1.3.3.SEGURO MEDICO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,2948.42,2948.42,2948.42,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,36,2.2.1.1.1.2.SISTEMA NACIONAL DE PENSIONES DL. 19990,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,19413815.37,19413815.37,19413815.37,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041020,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,2.1.3.1.1.13.CONTRIBUCIONES A ESSALUD DEL PERSONAL ADMINISTRATIVO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,41125.62,41125.62,41125.62,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,31,2.2.2.2.1.2.PENSIONES POR ACCIDENTES DE TRABAJO O VICTIMAS DE TERRORISMO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,616684.29,616684.29,616684.29,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001179,,9001. ACCIONES CENTRALES,1,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,501.18,501.18,501.18,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0000322,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,50,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,89391.75,89391.75,89391.75,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080230,,9001. ACCIONES CENTRALES,2,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,6,Jun,2026-06-01,0.0,0.0,0.0,-113.01,3123.19,3010.18,3010.18,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041444,,9001. ACCIONES CENTRALES,11,2.1.1.13.1.1.CONTRATO ADMINISTRATIVO DE SERVICIOS - INDETERMINADO,2026,6,Jun,2026-06-01,0.0,0.0,0.0,0.0,6364.19,6364.19,6364.19,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,4,Abr,2026-04-01,0.0,0.0,0.0,-1565.0,176419.42,174854.42,174854.42,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132947,,9001. ACCIONES CENTRALES,9,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,4028.12,4028.12,4028.12,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,4,Abr,2026-04-01,0.0,0.0,1201000.0,1192000.0,1158000.0,148000.0,133500.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0263615,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,51,2.2.2.1.3.3.SEGURO MEDICO,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,2571.06,2571.06,2571.06,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001179,,9001. ACCIONES CENTRALES,1,2.1.1.1.1.8.PERSONAL DE LA LEY SERVIR (RÉGIMEN DEL SERVICIO CIVIL),2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,209697.63,209697.63,209697.63,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080224,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,12,2.1.4.1.1.6.COMPENSACION VACACIONAL (VACACIONES TRUNCAS) AL PERSONAL ACTIVO,2026,4,Abr,2026-04-01,0.0,0.0,3285.0,3285.0,3284.86,3284.86,3284.86,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041444,,9001. ACCIONES CENTRALES,11,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,4407.0,4520.0,4520.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,3713.31,3713.31,3713.31,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.3.2.2.1.2.SERVICIO DE AGUA Y DESAGUE,2026,4,Abr,2026-04-01,0.0,0.0,5500.0,4924.46,5500.0,13000.77,12470.57,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,26,2.2.2.2.1.2.PENSIONES POR ACCIDENTES DE TRABAJO O VICTIMAS DE TERRORISMO,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,100309.72,100309.72,100309.72,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,32,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,4,Abr,2026-04-01,0.0,0.0,176789.0,176789.0,141640.42,141630.04,141630.04,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080225,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,17,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,4,Abr,2026-04-01,0.0,0.0,-4086.09,-8391.4,5500.0,-11251.4,24256.6,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080224,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,12,2.1.1.13.1.2.CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,56962.91,56962.91,56962.91,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.2.2.1.3.3.SEGURO MEDICO,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,2970.59,2970.59,2970.59,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,19,2.2.1.1.1.2.SISTEMA NACIONAL DE PENSIONES DL. 19990,2026,4,Abr,2026-04-01,0.0,0.0,0.0,0.0,15376841.58,15376841.58,15376841.58,2026-09-05 08:35:06
