ANO_EJE,MES_EJE,NIVEL_GOBIERNO,NIVEL_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,PROGRAMA_PPTO,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY,TIPO_ACT_PROY_NOMBRE,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA,ACTIVIDAD_ACCION_OBRA_NOMBRE,DEPARTAMENTO_META,DEPARTAMENTO_META_NOMBRE,MONTO_DEVENGADO
2024,7,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2458383,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA I.E. N° 65142 DEL CENTRO POBLADO NUEVO PROGRESO DEL DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,0.0
2024,7,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2492253,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. N° 64154-B EN LA CC.NN DE VISTA ALEGRE, DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI",4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,272063.92
2024,7,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2458383,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA I.E. N° 65142 DEL CENTRO POBLADO NUEVO PROGRESO DEL DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,29205.41
2024,7,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2458383,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA I.E. N° 65142 DEL CENTRO POBLADO NUEVO PROGRESO DEL DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,0.0
2024,7,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2458383,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA I.E. N° 65142 DEL CENTRO POBLADO NUEVO PROGRESO DEL DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,934344.82
2024,6,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,0148,"REDUCCION DEL TIEMPO, INSEGURIDAD Y COSTO AMBIENTAL EN EL TRANSPORTE URBANO",2,PROYECTO,2590353,AMPLIACION DEL SERVICIO DE MOVILIDAD URBANA EN EL BARRIO TUPAC AMARU DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,6000001,EXPEDIENTE TECNICO,21,PUNO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",4000035,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION INICIAL,01,AMAZONAS,1500.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",4000035,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION INICIAL,01,AMAZONAS,775317.79
2024,3,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",6000002,SUPERVISION Y LIQUIDACION DE OBRAS,01,AMAZONAS,11648.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",4000035,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION INICIAL,01,AMAZONAS,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",6000002,SUPERVISION Y LIQUIDACION DE OBRAS,01,AMAZONAS,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300733,080702,MUNICIPALIDAD DISTRITAL DE CAPACMARCA,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,0042,APROVECHAMIENTO DE LOS RECURSOS HIDRICOS PARA USO AGRARIO,2,PROYECTO,2405351,"CREACION DEL SERVICIO DE AGUA PARA RIEGO EN LOS SECTORES DE LAROBAMBA, PUMAPUJIO, MOLLECCACCA, MACHAYPUNCO, SAYHUA, COMUN ORETONAYOC, HUANCALLO Y LAMANTE DE LA COMUNIDAD DE TAHUAY DEL DISTRITO DE CAPACMARCA - PROVINCIA DE CHUMBIVILCAS - REGION CUSCO",4000109,AMPLIACION DE SISTEMA DE RIEGO,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300733,080702,MUNICIPALIDAD DISTRITAL DE CAPACMARCA,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,0042,APROVECHAMIENTO DE LOS RECURSOS HIDRICOS PARA USO AGRARIO,2,PROYECTO,2405351,"CREACION DEL SERVICIO DE AGUA PARA RIEGO EN LOS SECTORES DE LAROBAMBA, PUMAPUJIO, MOLLECCACCA, MACHAYPUNCO, SAYHUA, COMUN ORETONAYOC, HUANCALLO Y LAMANTE DE LA COMUNIDAD DE TAHUAY DEL DISTRITO DE CAPACMARCA - PROVINCIA DE CHUMBIVILCAS - REGION CUSCO",4000109,AMPLIACION DE SISTEMA DE RIEGO,08,CUSCO,172387.96
2024,3,M,GOBIERNOS LOCALES, , , , ,300734,080703,MUNICIPALIDAD DISTRITAL DE CHAMACA,08,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2387789,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LAS COMUNIDADES DE QACCHO LIMAMAYO Y QUELLOMARCA, DEL DISTRITO DE CHAMACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000055,MEJORAMIENTO DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300734,080703,MUNICIPALIDAD DISTRITAL DE CHAMACA,08,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2387789,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LAS COMUNIDADES DE QACCHO LIMAMAYO Y QUELLOMARCA, DEL DISTRITO DE CHAMACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000055,MEJORAMIENTO DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS,08,CUSCO,1653592.24
2024,3,M,GOBIERNOS LOCALES, , , , ,300734,080703,MUNICIPALIDAD DISTRITAL DE CHAMACA,08,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2387789,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LAS COMUNIDADES DE QACCHO LIMAMAYO Y QUELLOMARCA, DEL DISTRITO DE CHAMACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000055,MEJORAMIENTO DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300734,080703,MUNICIPALIDAD DISTRITAL DE CHAMACA,08,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2387789,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LAS COMUNIDADES DE QACCHO LIMAMAYO Y QUELLOMARCA, DEL DISTRITO DE CHAMACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000055,MEJORAMIENTO DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS,08,CUSCO,30852.52
2024,3,M,GOBIERNOS LOCALES, , , , ,300735,080704,MUNICIPALIDAD DISTRITAL DE COLQUEMARCA,08,CUSCO,07,CHUMBIVILCAS,04,COLQUEMARCA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2300687,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SERVICIO DE AGUA POTABLE, LETRINAS SANITARIAS CON ARRASTRE HIDRAULICO Y BIODIGESTOR EN EL SECTORES DE HUACCOTO, HUALLUANI, TOROMANYA Y CANTUTA EN LA COMUNIDAD DE HUACCOTO DEL DISTRITO DE COLQUEMARCA, PROVINCIA DE CHUMBIVILCAS - CUSCO",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,08,CUSCO,473412.88
2024,3,M,GOBIERNOS LOCALES, , , , ,300735,080704,MUNICIPALIDAD DISTRITAL DE COLQUEMARCA,08,CUSCO,07,CHUMBIVILCAS,04,COLQUEMARCA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2300687,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SERVICIO DE AGUA POTABLE, LETRINAS SANITARIAS CON ARRASTRE HIDRAULICO Y BIODIGESTOR EN EL SECTORES DE HUACCOTO, HUALLUANI, TOROMANYA Y CANTUTA EN LA COMUNIDAD DE HUACCOTO DEL DISTRITO DE COLQUEMARCA, PROVINCIA DE CHUMBIVILCAS - CUSCO",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2459105,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES MOYOPAMPA, LACCA LACCA Y ACCOPARA-CHUÑONOSA DE LA COMUNIDAD CAMPESINA DE CCOLLANA DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000183,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETA,08,CUSCO,18865.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2300940,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION DE NIVEL SECUNDARIO DE LA I.E. N 56289 RICARDO PALMA EN EL SECTOR QUECHAPAMPA DE LA COMUNIDAD CAMPESINA HUANACO, DISTRITO DE LIVITACA - CHUMBIVILCAS - CUSCO",4000037,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2300940,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION DE NIVEL SECUNDARIO DE LA I.E. N 56289 RICARDO PALMA EN EL SECTOR QUECHAPAMPA DE LA COMUNIDAD CAMPESINA HUANACO, DISTRITO DE LIVITACA - CHUMBIVILCAS - CUSCO",4000037,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2300940,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION DE NIVEL SECUNDARIO DE LA I.E. N 56289 RICARDO PALMA EN EL SECTOR QUECHAPAMPA DE LA COMUNIDAD CAMPESINA HUANACO, DISTRITO DE LIVITACA - CHUMBIVILCAS - CUSCO",4000037,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2459105,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES MOYOPAMPA, LACCA LACCA Y ACCOPARA-CHUÑONOSA DE LA COMUNIDAD CAMPESINA DE CCOLLANA DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000183,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETA,08,CUSCO,386935.94
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2300940,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION DE NIVEL SECUNDARIO DE LA I.E. N 56289 RICARDO PALMA EN EL SECTOR QUECHAPAMPA DE LA COMUNIDAD CAMPESINA HUANACO, DISTRITO DE LIVITACA - CHUMBIVILCAS - CUSCO",4000037,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA,08,CUSCO,51737.1
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2512020,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL SECTOR DE AUSANTA DE LA COMUNIDAD DE AUCHO, DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000183,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETA,08,CUSCO,54600.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2512020,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL SECTOR DE AUSANTA DE LA COMUNIDAD DE AUCHO, DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",4000183,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETA,08,CUSCO,768813.61
2024,3,M,GOBIERNOS LOCALES, , , , ,300736,080705,MUNICIPALIDAD DISTRITAL DE LIVITACA,08,CUSCO,07,CHUMBIVILCAS,05,LIVITACA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2300940,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION DE NIVEL SECUNDARIO DE LA I.E. N 56289 RICARDO PALMA EN EL SECTOR QUECHAPAMPA DE LA COMUNIDAD CAMPESINA HUANACO, DISTRITO DE LIVITACA - CHUMBIVILCAS - CUSCO",4000037,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300739,080708,MUNICIPALIDAD DISTRITAL DE VELILLE,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2467058,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE CASA BLANCA DEL DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,4000049,AMPLIACION DEL SISTEMA DE AGUA POTABLE,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300739,080708,MUNICIPALIDAD DISTRITAL DE VELILLE,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2467058,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE CASA BLANCA DEL DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,4000049,AMPLIACION DEL SISTEMA DE AGUA POTABLE,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300739,080708,MUNICIPALIDAD DISTRITAL DE VELILLE,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2467058,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE CASA BLANCA DEL DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,4000049,AMPLIACION DEL SISTEMA DE AGUA POTABLE,08,CUSCO,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,300739,080708,MUNICIPALIDAD DISTRITAL DE VELILLE,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2467058,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE CASA BLANCA DEL DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,4000049,AMPLIACION DEL SISTEMA DE AGUA POTABLE,08,CUSCO,251087.49
2024,3,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2458383,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA I.E. N° 65142 DEL CENTRO POBLADO NUEVO PROGRESO DEL DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,573506.43
2024,3,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2492253,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. N° 64154-B EN LA CC.NN DE VISTA ALEGRE, DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI",4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,90560.67
2024,3,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2492253,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. N° 64154-B EN LA CC.NN DE VISTA ALEGRE, DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI",4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,0.0
2024,3,M,GOBIERNOS LOCALES, , , , ,301819,250104,MUNICIPALIDAD DISTRITAL DE MASISEA,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2458383,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA I.E. N° 65142 DEL CENTRO POBLADO NUEVO PROGRESO DEL DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,4000036,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION PRIMARIA,25,UCAYALI,0.0
2024,2,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",4000035,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION INICIAL,01,AMAZONAS,0.0
2024,2,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2515628,"RENOVACION DE CAPTACION DE AGUA, BOCATOMA - DESARENADOR Y PTAP; REPARACION DE LINEA DE CONDUCCION; ADEMAS DE OTROS ACTIVOS EN EL(LA) SISTEMA DE AGUA POTABLE EN LA LOCALIDAD SANTA MARIA DE NIEVA, DISTRITO DE NIEVA, PROVINCIA CONDORCANQUI, DEPARTAMENTO AMAZONAS",4000041,INSTALACION DE SISTEMA DE AGUA POTABLE,01,AMAZONAS,10626.0
2024,2,M,GOBIERNOS LOCALES, , , , ,300040,010401,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,01,AMAZONAS,04,CONDORCANQUI,01,NIEVA,0090,LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR,2,PROYECTO,2460610,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E.I N° 270 CC.NN. NUEVA ESPERANZA, DISTRITO DE NIEVA - PROVINCIA DE CONDORCANQUI - DEPARTAMENTO DE AMAZONAS",4000035,MEJORAMIENTO DE INFRAESTRUCTURA DE EDUCACION INICIAL,01,AMAZONAS,0.0
